--------- beginning of crash
07-11 20:25:01.745  1861  1953 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:25:01.748  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:25:01.750  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:25:01.753  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:25:56.818  1861  1878 W BatteryExternalStatsWorker: error reading Bluetooth stats: 11
07-11 20:25:56.821  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:00.769  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:12.757  1861  4323 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,540][156,939] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0xf3e25ae
07-11 20:26:18.200  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.204  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.231  1861  2605 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:26:18.368  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.421  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.474  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.661  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.687  1861  1861 E RemoteAugmentedAutofillService: Bad service name for flags 1048704: com.google.android.as/com.google.android.apps.miphone.aiai.app.AiAiAugmentedAutofillService
07-11 20:26:18.687  1861  1861 W FillRequestEventLogger: Shouldn't be logging AutofillFillRequestReported again for same event
07-11 20:26:18.687  1861  1861 W FillResponseEventLogger: Shouldn't be logging AutofillFillRequestReported again for same event
07-11 20:26:18.696  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.703  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.775  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.778  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.839  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.855  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:18.940  1861  4323 I WindowManager: Relayout Window{b6a782a u0 InputMethod}: oldVis=4 newVis=0 focusMayChange = true requestedWidth = 654 requestedHeight = 71 outFrames = ClientWindowFrames{frame=[0,70][720,1604] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=InputMethod)/@0xd541dff
07-11 20:26:23.926  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:23.928  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:27.149  1861  7174 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,578][156,977] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x618af18
07-11 20:26:27.243  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:27.244  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.771  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.771  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.834  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.839  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.856  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.857  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.858  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.859  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.976  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:33.978  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:26:57.991  1861  5646 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,573][156,972] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x523da9b
07-11 20:27:04.524  1861  2393 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,531][156,930] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x357e902
07-11 20:27:18.204  1861  7174 W BatteryExternalStatsWorker: error reading Bluetooth stats: 11
07-11 20:27:18.925  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:27:18.927  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.250  1861  1953 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_ORIENTATION_OVERRIDE
07-11 20:28:24.251  1861  1953 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_RESIZEABLE_ACTIVITY_OVERRIDES
07-11 20:28:24.251  1861  1953 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_MIN_ASPECT_RATIO_OVERRIDE
07-11 20:28:24.263  1861  1953 I ActivityTaskManager: START u0 {cmp=com.instagram.android/com.instagram.modal.ModalActivity (has extras)} with LAUNCH_MULTIPLE from uid 10322 (BAL_ALLOW_VISIBLE_WINDOW) result code=0
07-11 20:28:24.329  1861  7174 W WindowManager: Changing focus from Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} to null displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.ActivityTaskManagerService.setLastResumedActivityUncheckLocked:5094 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:2367 
07-11 20:28:24.339  1861  1885 I ActivityManager: Killing 15304:com.google.android.setupwizard:remote/u0a197 (adj 985): empty #8
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.342  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:28:24.656  1861  2393 W WindowManager: Changing focus from null to Window{89bd38e u0 com.instagram.android/com.instagram.modal.ModalActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowManagerService.relayoutWindowInner:2694 com.android.server.wm.WindowManagerService.relayoutWindow:2362 
07-11 20:28:24.658  1861  2393 I WindowManager: Relayout Window{89bd38e u0 com.instagram.android/com.instagram.modal.ModalActivity}: oldVis=4 newVis=0 focusMayChange = true requestedWidth = 720 requestedHeight = 1604 outFrames = ClientWindowFrames{frame=[0,0][720,1604] display=[0,0][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=com.instagram.android/com.instagram.modal.ModalActivity)/@0xb55bda7
07-11 20:28:24.696  1861  1953 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:24.883  1861  1953 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:28:25.230  1861  2393 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:25.239  1861  1953 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:27.149  1861  4314 I AS.FadeOutManager: unfadeOutUid() uid:10322
07-11 20:28:30.458  1861  1953 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,472][156,871] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x633f477
07-11 20:28:31.645  1861  7174 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,461][156,860] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0xf626402
07-11 20:28:31.690  1861  7174 W WindowManager: Changing focus from Window{89bd38e u0 com.instagram.android/com.instagram.modal.ModalActivity} to null displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.ActivityTaskManagerService.setLastResumedActivityUncheckLocked:5094 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:2367 
07-11 20:28:31.806  1861  7174 I AS.FadeOutManager: unfadeOutUid() uid:10322
07-11 20:28:31.845  1861  4314 I WindowManager: Relayout Window{2df5db3 u0 KHCD.D9X}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 1 requestedHeight = 1498 outFrames = ClientWindowFrames{frame=[359,70][360,1568] display=[0,70][720,1568] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=KHCD.D9X)/@0xede3761
07-11 20:28:31.860  1861  4314 W WindowManager: Changing focus from null to Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowManagerService.relayoutWindowInner:2694 com.android.server.wm.WindowManagerService.relayoutWindow:2362 
07-11 20:28:31.863  1861  4314 I WindowManager: Relayout Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 720 requestedHeight = 1604 outFrames = ClientWindowFrames{frame=[0,0][720,1604] display=[0,0][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=com.instagram.android/com.instagram.android.activity.MainTabActivity)/@0xbb7b83f
07-11 20:28:31.942  1861  7174 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:32.051  1861  7174 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:28:32.476  1861  1885 W AccessibilityWindowsPopulator: Windows change within in 2 frames continuously over 500 ms and notify windows changed immediately
07-11 20:28:32.491  1861  7174 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:32.493  1861  7174 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:34.053  1861  2393 W WindowManager: Changing focus from Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} to Window{b0f8f4b u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowManagerService.addWindow:1936 com.android.server.wm.Session.addToDisplayAsUser:257 
07-11 20:28:34.776  1861  7174 W WindowManager: Changing focus from Window{b0f8f4b u0 com.instagram.android/com.instagram.android.activity.MainTabActivity EXITING} to Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowState.setupWindowForRemoveOnExit:2573 com.android.server.wm.WindowState.removeIfPossible:2535 
07-11 20:28:34.845  1861  7174 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:28:35.407  1861  2393 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_ORIENTATION_OVERRIDE
07-11 20:28:35.407  1861  2393 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_RESIZEABLE_ACTIVITY_OVERRIDES
07-11 20:28:35.407  1861  2393 W OptProp : Cannot read opt property android.window.PROPERTY_COMPAT_ALLOW_MIN_ASPECT_RATIO_OVERRIDE
07-11 20:28:35.419  1861  2393 I ActivityTaskManager: START u0 {cmp=com.instagram.android/com.instagram.modal.ModalActivity (has extras)} with LAUNCH_MULTIPLE from uid 10322 (BAL_ALLOW_VISIBLE_WINDOW) result code=0
07-11 20:28:35.472  1861  4314 W WindowManager: Changing focus from Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} to null displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.ActivityTaskManagerService.setLastResumedActivityUncheckLocked:5094 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:2367 
07-11 20:28:35.749  1861  7174 W WindowManager: Changing focus from null to Window{ff1eb3d u0 com.instagram.android/com.instagram.modal.ModalActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowManagerService.relayoutWindowInner:2694 com.android.server.wm.WindowManagerService.relayoutWindow:2362 
07-11 20:28:35.751  1861  7174 I WindowManager: Relayout Window{ff1eb3d u0 com.instagram.android/com.instagram.modal.ModalActivity}: oldVis=4 newVis=0 focusMayChange = true requestedWidth = 720 requestedHeight = 1604 outFrames = ClientWindowFrames{frame=[0,0][720,1604] display=[0,0][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=com.instagram.android/com.instagram.modal.ModalActivity)/@0x7fe328a
07-11 20:28:35.784  1861  4323 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:35.948  1861  4323 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:28:36.304  1861  7174 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:36.312  1861  7174 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:38.146  1861  7174 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,512][156,911] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x7644063
07-11 20:28:38.247  1861  7174 W WindowManager: Changing focus from Window{ff1eb3d u0 com.instagram.android/com.instagram.modal.ModalActivity} to null displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.ActivityTaskManagerService.setLastResumedActivityUncheckLocked:5094 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:2367 
07-11 20:28:38.369  1861  7174 I AS.FadeOutManager: unfadeOutUid() uid:10322
07-11 20:28:38.403  1861  7174 I WindowManager: Relayout Window{2df5db3 u0 KHCD.D9X}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 1 requestedHeight = 1498 outFrames = ClientWindowFrames{frame=[359,70][360,1568] display=[0,70][720,1568] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=KHCD.D9X)/@0xfee794a
07-11 20:28:38.416  1861  2605 W WindowManager: Changing focus from null to Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity} displayId=0 Callers=com.android.server.wm.RootWindowContainer.updateFocusedWindowLocked:470 com.android.server.wm.WindowManagerService.updateFocusedWindowLocked:6676 com.android.server.wm.WindowManagerService.relayoutWindowInner:2694 com.android.server.wm.WindowManagerService.relayoutWindow:2362 
07-11 20:28:38.419  1861  2605 I WindowManager: Relayout Window{25e94ba u0 com.instagram.android/com.instagram.android.activity.MainTabActivity}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 720 requestedHeight = 1604 outFrames = ClientWindowFrames{frame=[0,0][720,1604] display=[0,0][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=com.instagram.android/com.instagram.android.activity.MainTabActivity)/@0x21a8bf0
07-11 20:28:38.524  1861  1878 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:38.621  1861  2605 W PackageConfigPersister: App-specific configuration not found for packageName: com.instagram.android and userId: 0
07-11 20:28:39.045  1861  1885 W AccessibilityWindowsPopulator: Windows change within in 2 frames continuously over 500 ms and notify windows changed immediately
07-11 20:28:39.069  1861  4323 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:39.073  1861  1878 W UserManagerService: Requested status bar icon for non-badged user 0
07-11 20:28:47.058  1861  4323 I WindowManager: Relayout Window{71db53 u0 EdgeBackGestureHandler0}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 156 requestedHeight = 399 outFrames = ClientWindowFrames{frame=[0,475][156,874] display=[0,70][720,1604] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=EdgeBackGestureHandler0)/@0x1f94c49
07-11 20:29:12.338  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:12.339  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:12.346  1861  1861 E ChargeIntentReceiver: notifyChange failed
07-11 20:29:12.347  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:12.356  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:24.403  1861  1878 W BatteryExternalStatsWorker: error reading Bluetooth stats: 11
07-11 20:29:31.754  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.759  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.854  1861  2350 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:29:31.864  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.868  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.868  1861  4323 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:29:31.876  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.878  1861  5646 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:29:31.882  1861  4323 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:29:31.885  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.886  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:31.888  1861  1878 W AppOps  : Noting op not finished: uid 10150 pkg com.google.android.gms code 113 startTime of in progress event=1783778245016
07-11 20:29:31.897  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.056  1861  1897 I ActivityManager: Start proc 17005:com.whatsapp/u0a252 for broadcast {com.whatsapp/com.google.firebase.iid.FirebaseInstanceIdReceiver}
07-11 20:29:37.109  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.110  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.111  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.128  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.674  1861  2350 I ActivityManager: Flag disabled. Ignoring finishAttachApplication from uid: 10252. pid: 17005
07-11 20:29:37.760  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.763  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.788  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.790  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.842  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.844  1861  4323 W JobScheduler: Job didn't exist in JobStore: 656a089 {androidx.work.systemjobscheduler} #u0a252/23102 @androidx.work.systemjobscheduler@com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService
07-11 20:29:37.848  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.848  1861  2350 W JobScheduler: Job didn't exist in JobStore: f9c9eb3 {androidx.work.systemjobscheduler} #u0a252/23096 @androidx.work.systemjobscheduler@com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService
07-11 20:29:37.850  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.902  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.904  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.913  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:37.917  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:38.068  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:38.378  1861  4323 I ActivityManager: Background started FGS: Allowed [callingPackage: com.whatsapp; callingUid: 10252; uidState: TRNB; uidBFSL: n/a; intent: Intent { cmp=com.whatsapp/.messaging.service.GcmFGService }; code:PUSH_MESSAGING; tempAllowListReason:<d976bf5 com.google.android.c2dm.intent.RECEIVE/u0,reasonCode:PUSH_MESSAGING,duration:20000,callingUid:10150>; targetSdkVersion:36; callerTargetSdkVersion:36; startForegroundCount:0; bindFromPackage:null: isBindService:false]
07-11 20:29:38.382  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:38.411  1861  4323 W ActivityManager: Foreground service started from background can not have location/camera/microphone access: service com.whatsapp/.messaging.service.GcmFGService
07-11 20:29:38.411  1861  4323 I ActivityManager: Background started FGS: Allowed [callingPackage: com.whatsapp; callingUid: 10252; uidState: FGS ; uidBFSL: [BFSL]; intent: Intent { cmp=com.whatsapp/.messaging.service.GcmFGService }; code:PROC_STATE_FGS; tempAllowListReason:<d976bf5 com.google.android.c2dm.intent.RECEIVE/u0,reasonCode:PUSH_MESSAGING,duration:20000,callingUid:10150>; targetSdkVersion:36; callerTargetSdkVersion:36; startForegroundCount:0; bindFromPackage:null: isBindService:false]
07-11 20:29:38.420  1861  4323 W ForegroundServiceTypeLoggerModule: Foreground service start for UID: 10252 does not have any types
07-11 20:29:39.628  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:39.740  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:39.740  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:39.745  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:40.176  1861  1861 W NotificationHistory: Attempted to add notif for locked/gone/disabled user 0
07-11 20:29:40.185  1861  1883 E ApplicationHelper: Fail to get PackageManager
07-11 20:29:40.219  1861  1861 I AS.AudioService: shouldNotificationSoundPlay false: muted stream:5 attr:AudioAttributes: usage=USAGE_NOTIFICATION content=CONTENT_TYPE_SONIFICATION flags=0x800 tags= bundle=null
07-11 20:29:40.298  1861  2350 W ActivityManager: Permission Denial: get/set setting for user asks to run as user -2 but is calling from uid u0a288; this requires android.permission.INTERACT_ACROSS_USERS_FULL
07-11 20:29:40.458  1861  2350 W ActivityManager: Permission Denial: get/set setting for user asks to run as user -2 but is calling from uid u0a288; this requires android.permission.INTERACT_ACROSS_USERS_FULL
07-11 20:29:40.734  1861  2350 W Telecom-TelecomServiceImpl$1: registerPhoneAccount - attempt to set a group from a non-system caller.: TSI.rPA(cw)@nDk
07-11 20:29:40.735  1861  2350 I Telecom-TelecomServiceImpl$1: registerPhoneAccount: account=[[ ] PhoneAccount: ComponentInfo{com.whatsapp/com.whatsapp.calling.telecom.SelfManagedConnectionService}, ***, UserHandle{0} Capabilities: SelfManaged SuppVideo Video  Audio Routes: BESW Schemes: tel  Extras: Bundle[{android.telecom.extra.LOG_SELF_MANAGED_CALLS=false}] GroupId: *** SC Restrictions: [NONE]]: TSI.rPA(cw)@nDk
07-11 20:29:40.739  1861  2350 I Telecom-PhoneAccountRegistrar: Modify account: [ComponentInfo{com.whatsapp/com.whatsapp.calling.telecom.SelfManagedConnectionService}, ***, UserHandle{0}]: TSI.rPA(cw)@nDk
07-11 20:29:40.748  1861  2350 I Telecom : AppLabelProxy: package com.whatsapp: name is WhatsApp: TSI.rPA(cw)@nDk
07-11 20:29:40.755  1861  2350 I Telecom-CallsManager: handlePhoneAccountChanged: phoneAccount=[[X] PhoneAccount: ComponentInfo{com.whatsapp/com.whatsapp.calling.telecom.SelfManagedConnectionService}, ***, UserHandle{0} Capabilities: SelfManaged SuppVideo Video  Audio Routes: BESW Schemes: tel  Extras: Bundle[{android.telecom.extra.LOG_SELF_MANAGED_CALLS=false}] GroupId: *** SC Restrictions: [NONE]]: TSI.rPA(cw)@nDk
07-11 20:29:40.797  1861  4314 W ActivityManager: Permission Denial: get/set setting for user asks to run as user -2 but is calling from uid u0a288; this requires android.permission.INTERACT_ACROSS_USERS_FULL
07-11 20:29:40.991  1861  2350 I WindowManager: Relayout Window{d2885e9 u0 com.jamworks.dynamicspot}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 720 requestedHeight = 244 outFrames = ClientWindowFrames{frame=[0,1][720,245] display=[-100000,-100000][100000,100000] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=)/@0xc4971b
07-11 20:29:41.036  1861  2350 I WindowManager: Relayout Window{21b157d u0 com.jamworks.dynamicspot}: oldVis=8 newVis=0 focusMayChange = true requestedWidth = 276 requestedHeight = 78 outFrames = ClientWindowFrames{frame=[222,1][498,79] display=[-100000,-100000][100000,100000] parentFrame=[0,0][0,0]} outSurfaceControl = Surface(name=)/@0x929d1f6
